3.871386525411936452e-02,-3.047321057992853979e-02,-9.137117696938797107e-02,2.172229775730461279e-04,-5.774862834660354077e-02
-3.175062880636472101e-02,1.003480650084223602e-01,1.144872379263701376e-04,-3.875833672441993116e-03,3.756517503691308296e-02
-3.844557557041825002e-02,2.013277557740839746e-02,-4.543791090785811310e-02,-1.406509200579338309e-03,-1.468595897276705337e-02
-1.011927892025915598e-02,-4.143621986688993813e-02,-5.881251031247364952e-02,3.184913762127239423e-02,-5.757049277519307035e-02
-3.361715140154844517e-02,-9.057184484644070777e-02,8.292940320976317781e-02,-2.729047667160131030e-02,-4.863120240123485621e-02
-2.342489626998430288e-02,8.368607433269267815e-03,-6.875381309398022334e-02,1.439165016494505997e-02,-7.301679719213688413e-02
-3.811487337003455211e-02,-1.626765347578503981e-02,1.376259244496304546e-01,7.066895259658763362e-02,-2.948100436632440299e-02
-2.975275304143863708e-02,-3.633631658636484602e-02,-7.130303112941986654e-02,2.456097107408359084e-03,7.063298738857380632e-02
-1.461274774012421944e-02,1.195302669311995233e-02,-5.910253669620219030e-02,-6.015817212575774384e-04,-8.064374074907133816e-02
8.494475946918636500e-02,2.377129162368265755e-02,6.198052253578121944e-03,1.680233192850507642e-03,-1.072594809049507991e-01
-2.250080129107238577e-02,-2.738409783826124475e-02,-5.314097770125227049e-02,8.955114961536128626e-03,-6.635201881510033317e-02
-4.448971434495031449e-03,-2.185592691217339012e-02,4.996436737752570773e-03,5.383883168298364552e-02,-5.938133937814773361e-02
4.985378257865089036e-02,-3.573668952426857504e-02,-6.499362664129976208e-02,-6.221938122991800546e-03,-1.076021913071626424e-01
-2.142237999415187721e-02,-7.635012658735501612e-02,-5.922157662957042157e-02,-1.314818971580546851e-03,6.698244108599507585e-02
-1.920523810378578153e-02,2.324837890466682419e-02,-6.478699572021977271e-02,-6.530105616424011251e-03,1.176458655828979960e-01
-2.320514992455534678e-02,-3.141333499928287282e-02,-3.033974518082054386e-02,-9.445611425746781170e-03,-7.142472139938045583e-02
-7.206451609946780586e-03,-5.661720324251456882e-02,-1.621506549176043518e-02,5.323702442589570497e-03,-6.618748155522154175e-02
-6.403563796020562970e-03,1.000888167498708986e-01,-6.419608743004394380e-02,-1.158105558938913454e-02,9.444715103645706655e-02
-2.978627863203307108e-02,-5.790201334132756561e-02,-1.228198732525706723e-02,-1.713720768586195903e-02,-7.899884419441387251e-02
-1.792425368519729931e-02,-3.338611441249091094e-02,-5.886688867747072451e-02,2.496501723134911255e-03,-3.294926378269627532e-02
-2.647645015248118253e-02,-3.212951514132732223e-02,-4.443457335468643798e-02,-9.024591542155182070e-03,-8.045006441430374577e-02
-1.939440449611730746e-02,-3.413746297886108283e-02,-6.100077545841516014e-02,1.673847784700550694e-04,-6.340705693306496714e-03
-1.231819657529926483e-02,8.292516493947525713e-02,1.670436767032616732e-02,1.702115053707942832e-02,2.006249099005281630e-02
-6.936822368726225374e-03,1.322453924119541130e-02,-6.511189923090793252e-02,-3.797245564679735137e-03,-3.417997352022902890e-02
-2.731590693668866591e-03,-4.818409057682018770e-02,6.301982154917435894e-03,5.801080792923622026e-02,-6.517610432283525712e-02
-4.596675732097828260e-03,-3.327400906766872501e-02,-6.445483441179938877e-02,2.511858586223268989e-04,-2.538573823386445702e-02
-1.399826473666803024e-02,2.644180096029875165e-02,1.415144846935403877e-03,-4.441313299488471034e-03,6.819664634951494442e-02
-5.550423307888157319e-03,-3.510519695194630474e-02,-5.178569659088196747e-02,-8.671351050405588443e-03,-7.108357016755086077e-02
-4.100655869255252078e-02,-3.420377851571484301e-02,-2.318149170245977636e-02,1.282671404316538513e-04,-5.306419227413411432e-02
-1.296265717953060982e-02,8.919866158002547063e-03,-7.189877287817902918e-02,1.507362914813145313e-02,-7.371100968725662061e-02
-2.726875620106886458e-02,-3.347375933697863820e-02,-7.065147399261115235e-02,6.874834226225244073e-03,3.905101675973508130e-02
-2.360953756921041133e-02,-3.002143776962979890e-02,-5.499165858923101696e-02,6.995300340626568053e-03,-5.816099392490265557e-02
-9.607405691948825779e-03,-3.208414681776437793e-02,-2.032013551063956841e-02,-1.656708936026822249e-03,-6.331817271194893626e-02
-2.537883239259686868e-02,1.874511805763875646e-02,-5.172532424419151731e-02,-1.894127581622032444e-03,-4.789293903359016780e-02
-2.214692382881353061e-02,-2.600717875892541442e-02,-6.821491838814119912e-02,2.250900443021412040e-02,-5.892427893800001454e-02
-2.130254274075745954e-02,-3.569761853928312550e-02,-6.741495789153222062e-02,-2.282937789804162249e-03,4.196031455481798178e-02
-1.816756786887669187e-02,1.143085556354002212e-02,-5.798210718619076220e-02,-2.306552312142842297e-04,-5.385823848645110434e-02
-6.429736170191134755e-03,1.458859789868809272e-02,-6.835047982898370678e-02,-2.373841902891377347e-03,-5.366114495617781144e-02
-4.477884242289408706e-02,-2.672391287785566213e-02,6.925029007834487826e-02,-6.483843105952456776e-02,-1.112362007455072466e-01
-2.504289912731469045e-02,8.955420050483310634e-03,-5.313525613682466148e-02,2.453782418247914439e-03,-7.342313142536892323e-02
-1.421138443008961548e-02,1.000663449414019614e-02,-7.731317542444050839e-02,1.094438021687935136e-02,-5.663021671373161259e-02
-3.383738199123770968e-02,1.624319741199239595e-02,1.261437916359614553e-01,1.847678756339004788e-02,-5.563817413757553287e-02
-3.517799099463339574e-02,-6.479796236371004881e-02,-1.792652368641664898e-02,3.386776887827667049e-03,-3.401517433058674766e-02
-1.012513953325122618e-02,-2.478319234385784053e-02,-7.456750656700872337e-02,1.931461746688758682e-02,-6.361075452429644506e-02
-2.279428144454129571e-02,-2.864299308803483490e-02,-5.361392209691789867e-02,8.227097449036879784e-03,-6.318016494949303674e-02
-4.864756707309575087e-03,-1.906212473900067289e-02,1.409965234912117782e-01,1.536929301699313175e-02,4.221242379623494148e-03
-3.064784738531415448e-02,7.194661987355253918e-02,1.190787317628208136e-01,2.255048418891188525e-02,-7.420773629932388149e-02
-5.451977871996899379e-03,6.905320534866497828e-02,-6.043482703300028652e-02,-3.228069457810331389e-03,-8.764599744042350649e-02
-3.227081823512699399e-02,1.147785664458452273e-02,-4.455884037362326661e-02,-2.510773205010730612e-03,-6.369446889895534480e-02
-3.121901677990315208e-03,-6.264812452032372803e-02,-7.928490019275763467e-02,1.830598384859330463e-02,-7.632704018375501345e-03
-1.927687971165441879e-03,-5.455928909607018346e-02,-5.177855634268643814e-02,1.033863117243788779e-02,-4.385626503876649540e-02
-4.642328832118885334e-03,-3.003466149740927071e-02,-7.002128834816191694e-02,6.665545862863071292e-04,-6.063560134260485152e-02
-4.198753768226038720e-03,1.036263768058004291e-02,-7.650135250297099287e-02,7.019308842754114035e-03,-5.117125406488153699e-02
-3.404428832942523603e-02,-4.519936503070746958e-02,-5.477463708516967095e-02,4.186240364727560580e-03,6.784645044600852437e-02
-3.131632788956218577e-02,-2.104856986653662679e-02,1.327481337754682911e-01,3.002241744395846984e-02,-3.665046458292918474e-02
-2.255453836508149526e-02,1.512683978917055486e-02,6.038409330814931662e-03,4.124148361824542947e-02,-4.272798621003073144e-02
-9.161433904438281289e-03,-2.948120396291660159e-02,-2.011513916120519566e-02,3.328549520850579229e-04,-7.373691770319301675e-02
-1.221777356815622294e-02,9.351576191458409182e-02,-1.218450960473359095e-02,-9.962285585846593003e-03,-6.172694674510668250e-02
-2.815401847515994205e-02,-8.052309173310492896e-02,-9.526831872875906465e-03,-1.975700864655165548e-02,-2.329935309190180742e-02
-1.769266862745550242e-02,1.046536993018037584e-02,-5.764114873408242995e-02,3.506353075892779071e-04,-6.121379237205781809e-02
-3.636766601043107949e-02,1.052679573329069057e-01,-6.801732413909464432e-03,-1.046326921817581669e-02,4.319145176052376599e-03
-3.845383949241713839e-02,2.017697436433755695e-02,-4.543654657085146459e-02,-1.360654611505289534e-03,-1.476002069566824566e-02
7.832454268299322842e-02,-1.965435839510826579e-02,1.553381509643058656e-01,1.106627272903463674e-02,-4.489524653299072771e-02
-1.770051193319973487e-02,7.118950275630499258e-02,-5.605305922821909176e-02,-6.810281647424979356e-04,-7.973772515707434894e-02
-2.126629203584683159e-02,-2.893010011201777379e-02,6.293187127741455000e-03,5.010831339161372217e-02,-2.097332529575808915e-02
-2.850101751860953728e-02,-3.178146922974533356e-02,-2.208007538437502595e-02,-5.816412892121196766e-04,-6.573774649009253568e-02
-2.604737204641513829e-02,-3.283683187905860057e-02,-7.127098382910271313e-02,8.829925728952943767e-03,2.374921637933952862e-02
-2.324913884487826710e-02,1.115406464580928451e-02,-5.610064025239195479e-02,-2.729901875846236971e-04,-7.645170960214094091e-02
5.965483404545508100e-02,2.333407771803330116e-02,-8.664257215784498811e-02,-1.561433807553583471e-02,-2.002152614602940167e-02
-2.625080252851779566e-02,-7.124210953716288153e-02,-3.989145649082400519e-02,-9.410198292626733435e-03,-3.481916126546966833e-02
-2.555022932845482306e-02,-3.344172006674018399e-02,-7.252739365815662198e-02,1.048046310369302181e-02,3.927313694099695239e-03
-2.371528007481646383e-02,8.369978047191797832e-02,-4.631070962553993781e-02,-9.859572002698779446e-05,-8.611532195115900734e-02
-1.841885202215785833e-02,1.377351131656728671e-02,-6.246918443628903667e-02,-1.488437803556736782e-03,-5.319816215438036983e-02
-3.428894004824351027e-03,-4.117633763246600354e-02,-7.136241473047101602e-02,-8.921459665829295851e-03,1.508078938998920482e-01
-2.631131689468750590e-02,-3.497563755188509010e-02,-1.853104516068865629e-02,-2.113304835737842696e-02,-7.974014302387734399e-02
-1.968435224187606997e-02,-3.421494904169490592e-02,-4.836741676012678431e-02,-8.791165764637729960e-03,-6.762258541815441282e-02
-4.267868216273528782e-03,9.024327210400907157e-03,-7.605196853702445026e-02,8.052080509524113527e-03,-5.909910707459085227e-02
