1.849282663315536535e-02,-2.296364064483592815e-02,-9.674064948533978026e-02,-6.054470393185504284e-04,-5.139584839344024658e-02
-2.392931642631691141e-02,8.873733587873483541e-02,-2.065059910528364504e-02,5.670084354157244044e-03,3.007049486041069031e-02
-3.172447104783109040e-02,1.757019890937956338e-02,-5.925655961812786171e-02,-7.786299412449043666e-04,-1.740235835313796997e-02
-1.794078232196626849e-02,-4.305581293107631213e-02,-6.356608381223247117e-02,1.929819087090437618e-02,-6.221613287925720215e-02
-3.102578069859494164e-02,-6.718068878787261666e-02,2.948867444259456461e-03,-2.784233445612092905e-02,-5.049549043178558350e-02
-1.736763057900437418e-02,2.706747525565639592e-02,-8.082818488085957709e-02,2.752244391983089261e-03,-7.308378815650939941e-02
-3.361683272135755629e-02,-3.209743403519198235e-02,9.542608948734901397e-02,7.056008586660031390e-02,-3.377309441566467285e-02
-2.386470260098579044e-02,-6.537765075142185078e-02,-6.645441021149357808e-02,-2.097861220438923535e-04,7.872305810451507568e-02
-1.077491728356107931e-02,1.825088650221007303e-02,-6.622714798043796702e-02,1.555993376920819515e-04,-7.884052395820617676e-02
1.802371382167015923e-02,3.684191629551304692e-02,-6.388814771908075951e-02,-8.921445205063115863e-03,-1.056707948446273804e-01
-2.208808308932931619e-02,-1.549882430117577314e-02,-5.339040261848519708e-02,-3.429923672228912812e-04,-7.327605783939361572e-02
6.658897253995127441e-03,-8.045656117610641700e-03,4.098067869587491974e-02,3.546430460022143016e-02,-6.631630659103393555e-02
3.475464913838854919e-02,-2.209227700562526459e-02,-7.410642222967002424e-02,-6.700467939178000876e-04,-1.017883494496345520e-01
-1.958539405022748092e-02,-8.637109249636223951e-02,-6.414403803452536912e-02,-3.278341835054252029e-03,7.572086155414581299e-02
-1.551821768666741819e-02,-3.651707134182884118e-03,-7.070245907093525295e-02,-6.678203023375309244e-03,9.964048862457275391e-02
-1.203746537988385074e-02,-3.670514890303215594e-02,-4.018253106623888293e-02,-6.426152804245542638e-03,-6.009586900472640991e-02
-1.076815197399508262e-02,-4.822602632921190596e-02,-4.200510352384299873e-02,9.269762691110405850e-03,-5.595907568931579590e-02
-1.634786777431146074e-02,6.843144125693170765e-02,-7.223665911005813789e-02,-2.363639154161014527e-03,8.772212266921997070e-02
-2.023452034530542898e-02,-5.538379815407099005e-02,-4.723947164602576576e-02,-3.895036752025252125e-03,-7.493564486503601074e-02
-1.597488508559762044e-02,-3.980049343469244105e-02,-7.014885335229344154e-02,-1.787790097295891001e-04,-3.289800882339477539e-02
-1.675087609328330257e-02,-1.585036260075865788e-02,-4.510133488414191233e-02,-1.388804366191209727e-03,-7.671148329973220825e-02
-2.152601564303043002e-02,-4.241714359571535642e-02,-6.943656206130982556e-02,-1.210004060218705657e-03,-1.346915960311889648e-03
-1.326831793024516731e-02,6.715737225022168355e-02,4.855775353886807033e-02,3.107111648811648752e-02,1.613718271255493164e-02
-1.571658307996881554e-03,1.109547113398245965e-02,-8.053631902342509030e-02,-4.661131633717265077e-03,-3.041088581085205078e-02
-9.077830100432046634e-03,-5.098429253945747919e-02,-6.305615721891327796e-02,1.619578492827716820e-02,-6.746989488601684570e-02
-1.037946178112181261e-02,-5.349578263703731740e-02,-6.800360657119507157e-02,1.108009895930725519e-03,-2.680604159832000732e-02
-2.128347496812542719e-02,6.858059897397958404e-02,4.108793724638720030e-02,-5.228675265486051882e-03,7.977565377950668335e-02
1.362303468243529492e-02,-2.251690072783578411e-02,-6.780128058356543752e-02,-3.175512111435185858e-04,-7.424398511648178101e-02
-4.480211196932942785e-02,-1.591628429790337834e-02,-5.961872528617559452e-03,-1.955245571831862317e-02,-5.825673043727874756e-02
-1.068872437269115239e-02,2.993773700048531217e-03,-7.513844502003245995e-02,1.233714062254892552e-03,-7.501512765884399414e-02
-2.269348014524440182e-02,-2.611983036913442802e-02,-8.497221367336656173e-02,-1.978645288909314237e-03,3.818573057651519775e-02
